año;provincia;sector;subsector;tipo_de_gas;valor_toneladas_gas;valor_toneladas_co2e
2022;Corrientes;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.63;17.7
2022;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.14;3.86
2022;Chubut;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;2.61;73.03
2022;Entre Ríos;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1915.5;53633.99
2022;Formosa;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.85;23.89
2022;Jujuy;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1.9;53.11
2022;La Pampa;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;419.1;11734.81
2022;La Rioja;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.19;5.31
2022;Mendoza;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;4.22;118.21
2022;Misiones;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;41.5;1162.03
2022;Neuquén;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.39;10.97
2022;Río Negro;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;34.7;971.66
2022;Salta;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;123.68;3463.06
2022;San Luis;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;55.87;1564.3
2022;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.25;7.11
2022;Santa Fe;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;10618.18;297308.97
2022;Santiago del Estero;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;480.79;13462.22
2022;Tucumán;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;94.98;2659.49
2022;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1.27;35.56
2022;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;402.85;106756.54
2022;Catamarca;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.75;199.09
2022;Córdoba;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;488.97;129577.22
2022;Corrientes;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.03;8.23
2022;Chaco;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.01;1.68
2022;Chubut;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.15;39.67
2022;Entre Ríos;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;81.62;21629.6
2022;Formosa;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.04;9.88
2022;Jujuy;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.09;22.63
2022;La Pampa;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;21.95;5816.46
2022;La Rioja;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.01;2.69
2022;Mendoza;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.19;49.49
2022;Misiones;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;1.93;511.74
2022;Neuquén;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.02;6.28
2022;Río Negro;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;2.37;628.67
2022;Salta;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;6.1;1616.3
2022;San Luis;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;3.22;853.39
2022;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.01;3.55
2022;Santa Fe;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;462.8;122642.67
2022;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;21.41;5673.92
2022;Tucumán;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;4.38;1160.45
2022;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.1;25.41
2022;Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;29.63;7850.9
2022;Catamarca;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.05;13.82
2022;Córdoba;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;36.46;9660.88
2022;Corrientes;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.54
2022;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.12
2022;Chubut;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;2.95
2022;Entre Ríos;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;5.93;1571.72
2022;Formosa;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.75
2022;Jujuy;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;1.76
2022;La Pampa;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;1.6;424.55
2022;La Rioja;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.17
2022;Mendoza;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;3.82
2022;Misiones;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.14;35.84
2022;Neuquén;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.44
2022;Río Negro;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.15;38.47
2022;Salta;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.43;113.92
2022;San Luis;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.22;58.16
2022;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.29
2022;Santa Fe;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;33.77;8947.96
2022;Santiago del Estero;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;1.59;421.82
2022;Tucumán;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.34;89.19
2022;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.01;1.39
2010;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.73;20.5
2010;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.25
2010;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.07
2010;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.82
2011;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.45;12.5
2011;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.16
2011;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.22
2011;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.45
2012;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.56;15.77
2012;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.2
2012;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.22
2012;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.6
2013;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.72;20.09
2013;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.23
2013;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.79
2013;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.01
2014;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;1.77;49.6
2014;Misiones;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;26349.66;737790.42
2014;Neuquén;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;9968.84;279127.4
2014;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.02;0.58
2014;Misiones;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;310.51;8694.37
2014;Neuquén;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;116.15;3252.24
2014;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.14
2014;Neuquén;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;18.13;4805.13
2014;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.01;1.92
2014;Misiones;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;84.67;22436.43
2014;Neuquén;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;31.0;8216.01
2014;Misiones;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.85;226.05
2015;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.61;17.11
2015;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.21
2015;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.11
2015;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.63
2016;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.49;13.71
2016;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.17
2016;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.11
2016;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.51
2017;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.9;25.19
2017;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.31
2017;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.21
2017;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.97
2018;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.71;19.93
2018;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.24
2018;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.14
2018;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.77
2019;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.55;15.45
2019;Chaco;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;133535.78;3739001.81
2019;Santa Cruz;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;5863.81;164186.61
2019;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.19
2019;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1557.44;43608.27
2019;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;67.38;1886.74
2019;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.07
2019;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;19.54;5179.2
2019;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;6.13;1623.88
2019;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.63
2019;Chaco;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;418.59;110925.87
2019;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;18.58;4924.39
2020;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.79;22.17
2020;Chaco;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;128457.51;3596810.3
2020;Santa Cruz;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;6037.44;169048.2
2020;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.26
2020;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1497.04;41917.06
2020;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;69.38;1942.51
2020;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.07
2020;Chaco;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;17.35;4599.01
2020;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;6.39;1692.88
2020;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.86
2020;Chaco;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;403.33;106883.72
2020;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;19.11;5065.02
2021;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.67;18.86
2021;San Juan;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;1580.51;44254.24
2021;Santa Cruz;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;5104.58;142928.27
2021;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.22
2021;San Juan;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;16.05;449.48
2021;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;58.75;1644.93
2021;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.06
2021;Santa Cruz;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;4.58;1214.04
2021;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.74
2021;San Juan;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;5.2;1377.48
2021;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;16.31;4322.24
2021;San Juan;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.06;16.98
2022;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;0.63;17.73
2022;San Juan;Agricultura y Ganaderia;3A. Fermentación entérica;CH4;1582.51;44310.28
2022;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;0.01;0.21
2022;San Juan;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;16.08;450.13
2022;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.0;0.06
2022;Ciudad Autónoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;0.0;0.7
2022;San Juan;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;5.21;1381.08
2022;San Juan;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;0.07;17.69
2010;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1829.24;51218.61
2011;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1944.0;54431.91
2012;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;1989.06;55693.63
2013;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;2007.71;56215.95
2014;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;2042.65;57194.13
2015;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;CH4;2048.65;57362.25
2010;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;107.0;28354.8
2011;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;112.01;29683.23
2012;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;112.96;29933.35
2013;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;114.62;30373.11
2014;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;117.29;31081.79
2015;Jurisdiccion sin determinar;Agricultura y Ganaderia;3B. Gestión del estiércol;N2O;117.84;31227.14
2010;Jurisdiccion sin determinar;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;605.07;160342.38
2011;Jurisdiccion sin determinar;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;637.15;168845.44
2012;Jurisdiccion sin determinar;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;646.21;171246.18
2013;Jurisdiccion sin determinar;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;654.35;173401.63
2014;Jurisdiccion sin determinar;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;668.08;177041.43
2015;Jurisdiccion sin determinar;Agricultura y Ganaderia;3D. Suelos agrícolas;N2O;670.75;177748.33
2010;Jurisdiccion sin determinar;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-14939.89;-14939.89
2010;Catamarca;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-27126.7;-27126.7
2010;Córdoba;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-170221.17;-170221.17
2010;Corrientes;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-7069.21;-7069.21
2010;Chaco;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-2073503.79;-2073503.79
2010;Chubut;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-51981.19;-51981.19
2010;Entre Ríos;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-22666.7;-22666.7
2010;Formosa;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-222961.82;-222961.82
2010;Jujuy;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-49917.84;-49917.84
2010;La Pampa;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-43550.03;-43550.03
2010;La Rioja;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-7550.9;-7550.9
2010;Mendoza;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-7481.1;-7481.1
2010;Misiones;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-460723.74;-460723.74
2010;Neuquén;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-14037.1;-14037.1
2010;Río Negro;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-18190.75;-18190.75
2010;Salta;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-196065.56;-196065.56
2010;San Juan;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-147.57;-147.57
2010;San Luis;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-115088.78;-115088.78
2010;Santa Cruz;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-861.0;-861.0
2010;Santa Fe;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-50259.02;-50259.02
2010;Santiago del Estero;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-808032.97;-808032.97
2010;Tucumán;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-15573.01;-15573.01
2010;Tierra del Fuego, Antártida e Islas del Atlántico Sur;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-59775.23;-59775.23
2011;Jurisdiccion sin determinar;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-14642.11;-14642.11
2011;Catamarca;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-26967.43;-26967.43
2011;Córdoba;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-158610.17;-158610.17
2011;Corrientes;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-6796.45;-6796.45
2011;Chaco;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-2183632.61;-2183632.61
2011;Chubut;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-51395.83;-51395.83
2011;Entre Ríos;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-21858.49;-21858.49
2011;Formosa;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-234062.17;-234062.17
2011;Jujuy;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-52119.16;-52119.16
2011;La Pampa;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-42581.43;-42581.43
2011;La Rioja;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-7757.7;-7757.7
2011;Mendoza;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-7456.74;-7456.74
2011;Misiones;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-446979.9;-446979.9
2011;Neuquén;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-13782.1;-13782.1
2011;Río Negro;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-17804.72;-17804.72
2011;Salta;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-185049.74;-185049.74
2011;San Juan;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-141.66;-141.66
2011;San Luis;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-109646.42;-109646.42
2011;Santa Cruz;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-878.21;-878.21
2011;Santa Fe;Usos de la Tierra, Cambios de Uso de la Tierra y Silvicultura;4A. Tierras forestales;CO2;-47341.01;-47341.01
